632,549,732,464,742,479,642,564,###
632,440,692,399,706,420,646,461,SHARP
687,448,730,421,737,461,695,488,###
632,525,693,476,701,494,640,543,###
568,533,631,486,636,508,573,554,AQUOS
533,390,568,374,572,389,537,405,###
565,228,643,225,643,240,565,243,MRBT
1132,6,1173,2,1174,18,1133,23,###
253,654,353,600,353,634,253,688,ARP
136,224,166,221,166,234,136,237,###
363,666,450,611,462,669,373,719,###
449,676,462,669,467,688,455,694,###
535,405,573,388,588,439,551,458,###
527,371,557,359,565,373,531,385,###
391,331,416,323,418,340,392,349,###
396,379,414,375,406,399,399,401,###
647,690,742,584,757,645,690,718,###
667,339,703,338,701,361,665,358,###
