510,193,542,187,543,201,511,206,Care
498,170,528,166,529,179,499,183,Care
643,214,671,210,673,233,646,237,###
669,261,689,257,689,274,669,277,###
2,490,71,481,73,505,4,519,###
16,368,57,362,57,371,16,377,###
56,361,90,355,90,366,56,372,###
175,340,221,333,222,344,176,351,###
222,334,258,327,257,340,221,346,###
323,194,409,183,415,217,329,228,###
581,104,628,93,632,131,586,142,###
345,324,438,311,440,340,347,353,Perfume
343,358,442,338,445,370,346,390,Everyday
453,151,521,141,526,156,458,166,###
458,176,495,170,496,184,459,191,###
452,204,510,192,511,206,453,218,###
335,233,416,217,418,236,337,252,###
352,245,420,233,420,245,352,257,###
1032,171,1138,152,1141,168,1036,187,###
1045,131,1107,121,1109,133,1046,142,###
507,248,545,243,548,264,511,268,###
545,621,564,600,567,620,550,642,###
357,392,389,388,389,399,357,403,###
389,387,438,381,438,392,389,399,###
366,403,403,399,403,409,366,414,###
403,398,434,394,434,405,402,409,###
360,418,393,414,393,424,360,429,###
393,412,403,410,404,422,394,423,###
403,409,438,405,438,417,403,422,###
19,333,85,323,86,343,20,352,###
436,541,461,538,461,550,436,552,###
559,455,581,451,582,465,560,469,###
575,240,611,234,612,243,576,249,###
583,254,611,248,612,256,584,262,###
574,268,621,261,621,270,574,277,###
396,258,431,254,432,264,397,269,###
340,271,360,268,366,272,343,277,###
720,257,779,249,779,253,721,261,###
926,181,962,153,968,173,932,201,###
934,202,964,180,966,186,936,208,###
1039,186,1134,171,1136,178,1041,193,###
622,278,655,275,655,281,622,284,###
622,288,656,283,656,289,622,294,###
624,296,655,292,656,298,624,301,###
646,305,673,303,674,306,647,309,###
647,312,673,309,674,312,648,315,###
