746,171,782,160,782,174,746,185,###
629,184,664,182,667,195,631,197,###
610,292,673,286,673,299,610,305,investment
407,304,496,295,496,305,407,315,###
837,258,882,253,886,268,841,273,children's
545,293,598,288,598,308,545,314,finance
879,253,910,251,914,267,883,270,###
893,105,948,96,948,122,893,132,LEGO
594,292,610,290,612,305,597,308,###
548,189,591,186,591,199,548,202,###
586,185,619,185,620,199,587,199,###
618,182,631,182,632,198,619,198,###
441,188,510,185,512,207,443,209,###
287,195,355,191,356,213,288,216,###
707,591,753,581,756,598,711,608,RADE
841,140,886,130,885,146,840,156,###
491,36,554,35,552,55,488,56,###
504,75,568,75,571,97,506,97,###
289,73,356,74,355,95,288,94,###
229,41,279,42,284,57,234,56,###
304,10,351,10,353,27,306,27,###
490,2,564,6,566,16,492,12,###
504,24,588,27,588,36,503,33,###
530,60,584,60,584,73,530,73,###
375,351,424,343,428,359,379,367,###
712,611,761,599,762,608,713,620,###
105,185,172,195,176,215,109,205,###
19,141,59,178,61,200,21,163,###
