538,400,589,401,589,429,538,428,20%
554,430,603,430,603,459,553,458,40%
906,285,983,284,984,302,906,303,CRISS
987,283,1079,282,1076,302,984,304,CROSS
957,419,1061,429,1060,450,956,440,LIFESTYLE
860,185,916,185,918,232,862,232,###
805,234,1079,232,1081,280,808,282,STREETWISE.
521,385,555,385,555,397,521,396,LATEST
557,385,615,387,616,399,558,397,COLLECTION
1141,372,1217,373,1218,388,1142,387,###
1158,407,1201,407,1202,422,1159,421,###
1156,425,1202,425,1204,441,1157,440,###
1155,442,1205,443,1206,458,1156,458,###
521,399,536,399,536,411,521,411,###
526,428,549,429,549,442,526,441,###
589,418,603,418,603,430,589,429,###
603,449,617,449,616,461,602,461,###
