477,343,502,342,513,454,488,455,TWENTY
509,378,529,372,536,446,516,452,###
2,148,85,153,86,170,3,164,EVERYTHING
86,155,139,159,139,174,86,170,###
6,165,99,168,99,189,6,186,AMAZINGLY
25,120,72,123,72,154,24,151,###
76,126,116,130,116,158,76,153,4G.
239,16,277,13,278,29,240,33,###
281,9,292,9,292,28,282,29,###
356,8,366,11,365,30,355,26,###
343,5,358,9,356,25,341,21,###
321,0,344,5,341,19,317,13,###
201,139,228,138,229,154,202,155,###
206,159,228,157,228,189,206,191,###
366,160,391,160,392,180,367,180,###
