1036,187,1067,185,1069,197,1038,199,###
992,190,1011,186,1013,201,994,205,###
78,172,216,182,215,212,77,202,MEGASTORE
235,586,277,555,285,572,242,603,###
298,225,362,220,365,238,300,244,###
143,142,197,145,199,176,146,173,CITY
150,398,191,386,191,402,150,414,###
59,122,139,135,146,173,66,160,GAIN
113,53,180,72,181,91,115,72,###
113,80,146,87,146,106,113,98,OUR
142,87,193,97,195,117,143,107,###
271,512,289,499,294,512,276,525,###
1011,188,1035,186,1038,201,1014,203,###
965,194,991,192,992,204,966,206,###
1068,185,1096,183,1099,194,1071,196,###
500,211,534,209,535,222,500,224,###
534,209,557,208,557,221,534,222,###
122,211,204,212,198,230,116,229,###
249,611,299,570,304,589,254,630,###
299,612,318,597,324,607,304,622,###
967,215,986,215,991,233,972,233,###
999,214,1024,213,1029,230,1004,231,###
1036,210,1064,206,1066,226,1038,230,###
1072,208,1097,205,1100,223,1075,226,###
