1035,138,1066,146,1068,175,1037,166,###
1027,108,1060,110,1063,141,1031,139,###
1146,48,1203,43,1207,71,1150,76,ROUTE:
1108,174,1151,185,1150,213,1107,201,###
1148,186,1222,205,1221,229,1147,210,###
1090,61,1152,51,1151,78,1088,88,ALTERNATE
1148,15,1188,9,1191,41,1151,48,mins
488,144,546,133,548,142,489,152,###
1111,203,1221,243,1226,276,1116,236,###
1141,312,1211,357,1212,382,1142,337,###
1138,339,1230,401,1236,435,1144,373,###
824,0,888,0,888,27,824,27,###
1141,373,1251,457,1250,482,1142,397,###
1152,405,1223,461,1224,481,1150,422,###
1089,0,1124,0,1134,1,1092,17,###
1103,20,1136,8,1141,30,1107,38,###
