583,213,619,213,619,229,583,229,Dover
895,351,926,351,926,365,895,365,onsir
675,368,698,368,697,374,675,374,###
679,377,698,377,699,384,679,384,###
535,183,565,185,565,202,535,201,Ayer
674,358,692,358,693,363,675,364,###
568,183,603,185,603,204,568,202,Rajah
606,186,630,186,630,202,607,202,ave
622,213,639,213,640,229,623,229,###
619,240,645,240,645,256,619,256,Ave
578,257,594,257,594,273,578,273,###
544,240,617,240,617,256,544,255,mmonwealth
549,258,573,258,573,272,549,272,and
862,212,873,212,872,232,861,231,###
696,291,716,288,717,306,696,309,###
