586,148,606,147,607,176,587,177,###
187,623,224,623,223,652,186,652,###
5,208,216,202,219,279,8,285,###
13,342,113,337,113,366,13,371,###
116,337,261,334,264,365,119,368,ticketing
12,391,74,391,74,423,12,423,###
80,388,141,384,141,416,80,420,SIM
141,389,236,382,240,410,145,417,cards
12,449,46,446,44,475,10,478,###
53,440,203,437,204,477,54,480,changing
204,451,281,448,281,468,204,471,CLOSED
1,505,163,498,166,529,4,536,###
189,490,240,488,238,523,187,525,inl
249,497,325,491,324,523,248,529,pass
6,599,99,589,97,620,4,630,###
98,590,158,587,157,619,97,622,and
159,588,304,586,303,617,158,619,connected
51,632,92,632,91,659,50,659,###
7,106,298,96,300,171,9,181,###
95,630,126,629,126,655,95,656,###
127,627,181,624,181,653,127,656,just
10,24,238,16,243,73,15,81,###
608,147,677,145,679,172,610,174,###
678,140,728,142,728,171,678,169,###
722,141,763,138,765,168,724,171,###
765,139,805,138,802,167,762,168,###
800,138,847,134,848,163,801,167,###
843,136,874,136,874,162,843,162,###
874,132,926,130,924,160,872,162,###
926,129,990,128,987,160,923,161,###
987,131,1021,131,1021,160,987,160,###
1018,131,1082,129,1081,157,1017,159,###
594,125,655,122,653,148,592,151,Marina
651,122,691,120,691,145,651,147,Bay
734,117,749,117,748,139,733,139,###
745,118,797,116,799,138,747,140,###
61,175,296,158,302,191,67,208,###
0,630,41,630,42,659,1,659,###
65,694,276,685,275,704,64,713,###
180,290,323,289,326,309,184,310,###
386,135,445,131,446,176,387,180,###
289,548,318,550,317,571,288,569,###
