1116,212,1129,213,1130,221,1117,220,###
868,339,930,341,933,356,871,354,###
988,229,1037,227,1036,236,987,238,ORCHARD
1000,238,1024,235,1023,245,999,248,###
1190,227,1216,228,1216,245,1190,244,###
1012,207,1026,207,1027,222,1012,222,###
1219,156,1256,153,1256,173,1219,176,EXIT
966,208,1011,206,1011,221,966,222,LOBBY
207,1,302,1,316,8,287,72,###
1105,202,1129,202,1130,212,1106,212,TAXI
585,277,630,290,632,313,587,300,###
407,339,423,339,423,352,407,352,###
485,341,500,341,499,351,484,351,###
439,362,453,365,449,415,435,412,###
735,346,761,343,765,352,738,356,###
990,339,1015,334,1014,350,989,354,###
811,417,833,416,835,422,813,422,###
910,365,935,364,923,376,899,377,###
