737,150,765,152,765,164,737,162,###
604,139,685,144,684,158,603,153,expectations
1152,538,1210,543,1212,561,1154,556,OPEN
1212,542,1241,543,1241,560,1212,558,###
1242,541,1277,543,1278,563,1243,561,ALL
247,381,317,386,316,405,246,400,Seating
1156,561,1279,565,1279,587,1156,583,FOREIGNERS
158,376,246,382,246,398,158,393,Reserved
1060,168,1179,176,1178,188,1060,180,###
1066,196,1167,202,1168,220,1067,214,###
498,93,550,96,550,110,498,107,Country
551,96,600,99,601,113,552,110,Garden
601,100,649,103,649,117,601,113,Group's
650,103,676,104,675,119,650,117,first
678,106,719,109,718,122,677,119,###
745,110,781,113,780,126,745,123,###
782,111,828,115,829,129,782,125,outside
829,115,843,116,843,130,829,128,###
845,115,879,118,879,132,845,129,China
881,118,893,119,893,134,881,133,###
894,120,920,121,921,135,895,134,that
923,122,937,122,936,135,922,135,###
937,122,987,125,987,139,937,136,Country
499,111,547,115,547,130,499,125,Garden
549,115,590,119,589,133,548,130,Danga
592,120,616,121,615,134,591,133,Bay
617,120,660,123,660,137,618,135,(CGDB)
660,125,675,124,676,136,661,137,###
677,123,714,126,714,141,677,138,Joho
753,128,805,132,804,147,752,144,Iskadar
806,132,861,136,861,150,806,147,Malaysia
863,135,895,136,895,152,863,151,With
897,138,934,141,933,156,895,153,CGDB,
935,140,957,142,956,157,935,155,###
959,144,1018,149,1017,162,958,157,###
499,131,559,136,559,150,499,146,unseated
559,138,603,140,603,152,559,150,market
686,144,703,146,702,160,685,158,###
765,150,781,152,780,164,765,163,###
782,150,799,152,799,165,781,164,hit
801,154,811,154,808,166,799,166,###
811,153,840,154,840,168,811,167,sales
842,154,879,157,877,171,840,168,###
881,158,895,160,893,172,879,170,###
895,158,923,160,921,174,893,172,RMS
924,160,934,161,934,174,923,173,###
932,162,975,164,977,176,934,174,billion
500,150,558,153,556,169,498,165,(US$1,57
557,154,603,156,603,172,557,169,billion)
603,161,621,161,622,173,604,173,###
624,160,645,161,644,175,623,174,the
647,161,668,163,668,176,647,174,day
670,164,685,164,685,177,669,177,###
685,164,700,166,701,178,686,177,###
742,168,786,170,787,184,743,182,launch.
788,171,804,171,805,185,790,184,###
805,171,836,173,835,187,804,185,###
838,175,871,178,870,190,837,187,more
872,177,901,178,901,191,872,190,than
903,178,938,180,936,193,902,192,6,000
936,180,995,184,996,197,937,193,###
499,171,531,173,531,186,498,184,from
532,172,547,172,547,186,532,186,all
546,175,576,177,576,188,547,186,over
578,176,599,177,598,190,577,188,the
600,177,636,180,636,194,600,191,world
636,181,685,184,685,197,636,194,proudly
688,185,701,185,699,197,686,197,###
731,188,762,190,762,200,731,198,###
763,188,806,191,806,203,763,200,Garden
810,191,850,193,849,206,808,204,###
851,193,873,194,874,208,851,207,Bay
873,195,902,197,903,209,874,207,###
904,196,942,198,942,212,904,209,home.
