706,416,730,402,742,437,718,450,###
736,409,782,389,792,416,746,436,MOST
623,329,646,332,645,352,622,349,ONE
647,330,663,332,663,353,646,352,###
666,331,697,335,696,358,664,354,THE
677,282,810,285,813,331,680,329,MAKING
700,322,821,336,820,373,700,359,WORLD'S
623,296,678,298,676,330,621,329,WE'RE
719,456,775,422,783,439,725,478,BEAUTIFUL
776,423,806,406,812,421,782,438,###
766,481,795,484,796,501,766,498,###
791,476,846,481,851,506,796,501,MORE
746,487,873,515,869,556,755,517,BEAUTIFUL
3,461,91,450,92,467,4,478,###
