1006,330,1135,332,1138,363,1009,361,CRIME
29,47,99,41,99,67,29,74,and
103,32,308,34,307,74,102,72,Long-lasting
320,36,401,51,390,78,309,64,Color
90,75,180,68,180,86,90,93,improved
188,70,253,71,249,88,183,87,creamy
257,68,306,72,305,90,256,86,foam
45,77,87,72,87,90,45,95,with
737,42,769,40,768,62,736,64,###
639,102,660,100,660,114,639,116,###
571,124,589,124,589,135,571,135,###
490,6,516,5,516,16,490,17,###
493,16,551,15,550,23,492,24,AHITARGYM
493,24,550,25,549,33,492,32,###
1016,317,1055,317,1055,330,1016,330,SHOP
1057,315,1100,317,1098,331,1055,328,###
1101,318,1116,318,1116,332,1101,332,###
1116,315,1130,316,1130,332,1116,331,###
16,234,35,235,32,248,13,247,###
169,105,198,105,198,122,169,122,###
217,102,241,104,238,117,213,115,###
230,132,250,131,251,144,231,145,###
276,128,293,130,291,143,273,142,###
