474,189,511,188,510,203,473,205,###
620,165,679,165,680,186,620,185,Champion
262,197,321,196,322,209,263,210,###
324,196,386,192,387,207,325,210,Approach
386,193,400,193,400,206,387,206,###
228,198,263,198,264,214,229,213,###
400,192,449,190,449,205,401,207,###
213,201,229,200,230,212,214,213,###
449,191,473,190,473,202,448,203,###
589,192,645,190,646,211,590,213,Readers
664,189,707,188,707,208,664,210,###
620,217,651,216,653,239,623,240,for
649,217,677,216,677,237,649,237,Life
646,188,662,187,661,210,646,210,###
1171,163,1186,161,1186,177,1172,178,###
683,562,804,522,811,553,690,593,###
1016,106,1133,106,1135,134,1018,134,###
