863,70,887,69,887,80,862,81,CITY
838,91,871,89,872,101,839,104,###
419,93,506,91,506,107,418,109,ROBINSONS
652,151,683,148,684,161,652,164,###
682,148,697,146,697,158,683,160,###
174,201,199,200,199,217,174,219,###
695,146,718,144,720,158,697,160,THE
13,44,89,49,90,72,14,67,JEWELLERY
655,166,685,162,685,178,655,181,NEW
684,161,718,158,720,176,686,179,YEAR
652,183,723,178,725,206,654,211,SALE
661,218,689,216,690,231,662,233,50%
689,214,721,214,722,232,690,233,OFF
826,15,878,9,879,23,827,29,###
831,34,876,29,875,44,830,49,LONDON
819,54,840,53,840,66,819,67,LOS
839,53,889,49,890,61,840,65,ANGELES
822,74,861,70,862,82,823,86,###
828,111,852,109,852,121,828,123,###
853,109,882,107,882,119,853,121,###
830,130,854,128,854,139,831,141,NEW
853,127,884,125,885,138,855,140,YORK
820,149,838,148,838,160,820,161,###
839,147,854,146,854,158,839,159,###
853,146,898,142,898,155,853,159,###
819,168,840,166,840,178,819,180,SAN
840,164,898,161,898,174,840,177,###
832,184,885,180,887,192,833,196,###
831,202,889,199,889,212,832,215,SH O
841,220,883,218,883,230,841,232,###
958,47,982,40,981,66,957,73,NEW
981,39,1017,32,1018,60,982,67,YEAR
957,71,1018,69,1019,125,958,127,SALE
961,149,984,151,984,176,961,174,###
985,149,1015,151,1015,179,985,177,OFF
953,18,1012,0,1015,20,956,38,###
1076,117,1117,114,1116,136,1075,139,50%
