381,30,450,56,450,100,381,73,SALON
103,420,190,424,185,444,98,440,SALE
119,442,134,443,131,458,116,457,###
133,442,186,445,184,461,131,459,MATCH
87,458,113,460,102,500,76,498,###
95,442,121,443,116,458,91,457,###
108,481,135,482,129,501,103,500,for
159,463,182,464,173,504,150,503,###
137,476,155,479,149,503,132,500,###
480,125,515,134,514,156,478,147,###
524,130,558,142,556,166,522,154,###
556,154,578,152,578,164,556,166,###
554,166,573,164,573,174,554,176,###
552,177,580,175,582,188,554,191,###
326,3,378,24,386,75,333,54,UTY
405,91,449,104,450,123,406,111,###
501,153,515,155,515,165,501,163,###
340,361,358,360,358,367,342,373,###
302,337,322,335,323,342,307,349,###
326,400,345,391,348,398,334,408,###
335,332,353,331,356,338,340,345,###
304,368,326,363,327,370,307,378,###
266,343,288,337,292,345,270,354,###
268,370,288,368,290,375,272,382,###
294,401,312,396,316,405,300,411,###
353,393,377,389,379,397,362,405,###
265,401,286,398,288,407,269,415,###
276,461,294,461,295,468,278,475,###
315,424,333,423,336,432,318,439,###
281,430,298,426,298,435,284,443,###
266,0,331,0,337,50,269,24,###
191,0,264,0,264,29,189,1,###
