698,577,755,591,753,604,696,591,###
722,600,752,605,747,618,717,613,###
604,105,652,127,651,160,603,137,CHOICE
651,131,696,150,694,178,648,160,TRADING
542,275,583,271,584,285,543,290,###
558,87,601,103,601,135,558,120,FIRST
552,288,605,285,604,302,551,305,FACTORY
557,335,596,334,596,343,557,344,###
560,307,598,305,598,320,560,322,PRICE
557,322,582,322,580,332,555,332,###
596,357,638,358,637,376,595,375,YEAR
601,377,636,377,634,401,598,401,END
605,404,642,403,638,425,602,426,SALE
965,236,1035,233,1040,253,970,256,FILIPINO
580,586,601,586,597,604,576,604,Nut
532,604,594,605,593,623,531,622,Chocolate
522,625,536,625,534,644,520,644,###
521,587,577,588,576,605,520,604,Assorted
536,623,564,623,562,645,534,645,for
710,567,744,575,742,587,707,580,###
564,624,601,623,600,644,563,645,###
695,593,705,595,702,608,692,606,###
702,595,724,600,720,614,697,609,for
892,244,967,238,966,261,891,266,###
255,200,286,200,286,297,255,297,###
1114,155,1161,125,1164,158,1117,188,###
1173,112,1253,62,1263,93,1183,143,###
404,505,418,510,413,530,401,530,###
396,503,404,503,403,514,398,517,###
404,470,429,477,429,490,398,482,###
194,625,255,600,258,641,205,660,###
426,621,447,618,450,629,425,632,###
659,595,684,604,678,612,654,602,###
557,427,586,424,584,438,556,438,###
403,482,425,488,422,499,400,493,###
402,493,418,499,417,509,400,503,###
585,425,604,427,603,440,585,438,###
566,438,601,440,601,456,566,454,###
423,631,455,626,455,635,423,640,###
423,641,455,638,458,650,426,653,###
219,664,234,658,236,706,221,712,###
205,669,219,665,220,692,206,696,###
659,601,675,610,672,617,656,608,###
653,606,671,616,666,628,649,618,###
651,619,668,629,660,642,642,631,###
395,2,448,2,460,127,407,127,###
460,44,501,61,504,150,462,133,###
505,37,551,51,551,162,505,147,###
