684,154,701,158,701,181,685,177,###
573,97,625,106,625,125,572,116,Circle
481,113,508,118,508,143,481,138,###
517,118,600,134,600,168,516,152,Dhoby
605,135,673,149,673,174,605,161,Ghaut
630,110,668,119,667,137,630,128,Line
682,193,707,198,707,219,682,215,###
504,161,533,166,533,190,505,185,###
542,166,627,179,627,204,542,191,Marina
635,182,675,189,674,218,635,211,Bay
251,227,359,237,359,259,251,249,Platform
367,241,381,242,380,260,366,260,###
850,286,860,287,859,305,849,305,###
405,137,461,147,460,159,403,149,Transfer
464,148,478,150,478,162,464,159,###
423,153,494,166,493,179,422,166,Promenade
426,168,476,176,476,185,426,177,###
478,177,486,178,486,188,478,186,###
538,683,574,676,575,693,539,700,###
638,662,668,656,669,672,638,678,###
1122,231,1189,241,1192,261,1126,251,###
1128,263,1162,264,1165,284,1130,283,###
