253,372,277,367,279,386,255,396,###
262,69,309,66,310,92,263,95,###
524,138,611,134,612,153,527,160,korean
528,160,563,158,562,178,529,178,BBQ
561,156,612,155,612,172,562,178,buffet
521,112,541,113,541,139,522,138,###
543,113,609,107,611,132,543,139,cook
516,229,574,221,575,250,517,258,###
236,280,303,274,307,320,240,339,###
266,98,310,98,313,117,269,117,###
316,85,328,84,328,111,316,112,###
330,92,342,90,342,109,330,111,###
330,114,344,114,349,147,335,147,###
196,200,209,201,212,254,197,253,###
310,354,335,345,337,364,312,373,###
596,224,644,216,646,241,598,249,###
261,397,307,383,304,396,258,410,###
