423,271,468,262,471,270,425,280,banking
35,183,191,152,199,180,42,211,Additional
9,591,82,566,88,586,14,611,OCBC
84,568,144,549,150,568,90,586,Bank
160,542,212,528,216,546,164,559,VISA
241,531,283,522,289,537,246,546,PLUS
608,411,646,400,649,414,610,425,UOB
314,132,422,112,430,140,322,159,###
55,248,83,242,90,255,54,263,Cash
87,246,136,233,141,244,90,255,deposit
74,269,132,255,134,268,75,282,###
205,196,236,189,238,201,206,209,Cash
235,193,292,180,296,189,239,202,payment
205,211,225,206,229,219,210,224,for
227,207,261,199,264,210,230,218,OCBC
264,200,299,193,300,204,265,211,credit
229,221,255,215,257,227,231,233,card
258,214,281,207,284,221,260,228,bills
223,238,295,226,299,237,227,250,###
215,260,316,236,319,246,218,270,###
378,176,427,168,427,177,380,186,Balance
384,189,428,181,430,191,386,199,engulry
385,208,438,195,441,209,388,222,###
512,156,533,152,535,166,514,170,PIN
531,152,572,147,576,159,536,164,###
518,174,572,164,575,178,522,187,###
1,402,6,400,10,413,1,416,###
90,355,111,350,115,361,94,366,Bill
112,351,171,337,175,350,117,364,payment
121,367,151,360,157,376,127,383,###
238,312,274,304,275,315,240,323,Phone
275,303,326,292,330,303,280,314,banking
251,324,318,308,322,318,255,334,application
235,344,341,318,346,332,240,358,###
399,262,448,250,450,262,401,274,internet/
384,278,421,269,424,280,387,288,Mobile
199,153,313,130,318,158,203,180,Services
398,290,459,275,461,286,400,301,application
402,305,459,291,464,304,407,317,###
401,319,473,304,475,317,403,333,###
519,246,557,238,558,249,520,257,Update
558,238,597,229,598,239,560,248,contact
532,258,587,244,589,255,534,269,particulary
530,273,598,258,601,270,532,286,###
11,474,48,466,51,477,14,486,###
1,481,10,479,12,488,1,493,###
1,495,17,490,20,498,1,506,###
18,488,54,477,57,489,21,500,###
1,512,70,493,73,504,0,526,###
121,433,162,424,163,436,122,444,Top-up
161,423,194,415,198,427,165,435,NETS
100,452,221,421,222,435,106,463,CashCard/FlashPay/
128,458,167,450,170,461,131,470,###
168,448,201,441,204,452,171,459,cards
120,476,222,450,231,478,128,505,###
271,407,341,391,347,403,277,418,investment
288,418,336,406,340,416,292,428,services
290,433,340,420,345,434,295,447,###
267,485,289,480,292,492,270,497,###
291,480,332,470,335,479,294,490,accept
332,468,365,458,370,468,337,478,cards
368,456,388,451,393,464,372,468,###
415,375,437,370,438,381,417,386,CPF
437,371,480,360,483,370,440,381,services
423,391,483,376,485,388,425,403,###
538,343,569,336,571,347,540,354,Other
571,336,610,326,610,335,571,344,services
554,353,600,340,602,351,556,364,###
370,489,410,479,412,489,372,499,###
426,472,476,456,480,468,429,483,###
489,451,524,444,525,453,490,459,###
541,439,576,428,577,438,542,449,###
