266,201,413,146,426,202,278,256,SALE
272,275,387,218,405,275,290,332,###
418,242,470,237,471,257,419,262,SALE
409,288,459,274,466,325,416,340,###
456,275,487,268,491,304,460,311,###
465,310,490,303,491,323,466,330,###
42,210,77,202,76,214,41,222,SALE
45,222,78,212,77,228,43,238,SALE
43,235,79,227,79,246,43,254,###
949,28,1080,1,1086,40,955,67,have
963,66,1080,42,1081,57,965,82,###
692,113,736,113,737,150,693,150,TOP
735,116,785,117,786,154,736,153,SHOP
871,134,919,133,920,158,872,160,###
962,21,1003,10,1003,22,962,33,###
