76,9,347,41,355,111,83,79,Standard
353,59,530,83,535,136,358,113,Chartered
696,120,728,118,731,138,698,140,###
646,185,695,180,695,210,646,215,###
87,231,142,225,142,237,87,243,###
241,328,316,321,318,332,242,338,###
241,343,258,343,258,350,242,350,###
270,340,283,340,283,346,270,346,###
297,335,312,337,312,343,297,344,###
266,415,315,409,317,418,266,425,###
290,432,319,430,319,439,291,442,###
265,435,285,435,282,442,266,442,###
280,450,328,444,328,462,280,464,###
890,63,925,60,931,92,896,101,###
694,127,774,144,774,176,694,175,###
1100,127,1279,113,1277,153,1103,173,Foodfare
