1076,77,1190,76,1196,111,1082,112,ARNOLD
766,334,819,333,818,347,764,348,Keppol
698,167,739,166,739,178,698,179,ETUDE
705,178,733,178,733,185,705,185,###
743,76,781,52,784,82,746,106,###
754,99,780,86,781,102,756,115,###
480,192,505,191,505,206,480,207,19 99
552,112,579,111,579,125,552,126,###
740,74,780,53,783,80,741,107,ETUDE
753,102,781,86,782,101,753,116,###
590,70,627,66,626,76,591,80,###
553,136,577,136,577,141,555,142,###
583,0,621,0,626,31,587,36,###
549,84,577,82,577,110,551,110,###
527,139,547,141,550,161,531,163,###
427,188,476,188,475,202,428,203,###
487,211,505,213,505,218,486,218,###
1195,74,1279,77,1279,109,1201,111,PALME
0,178,74,166,73,197,1,210,###
0,82,17,81,16,91,0,92,###
0,0,19,0,19,34,1,31,###
600,158,624,142,626,158,602,177,###
571,190,586,179,588,193,574,203,###
555,213,565,207,566,215,557,223,###
361,365,388,363,389,375,361,378,###
