1230,467,1277,476,1278,504,1231,495,THIS
1020,197,1050,192,1051,213,1021,218,510
1021,235,1050,234,1052,256,1023,257,511
1023,275,1055,274,1057,295,1026,296,513
1028,315,1059,315,1059,336,1028,336,504
1032,361,1062,360,1061,380,1031,381,505
1055,200,1081,194,1080,205,1053,211,###
1053,245,1076,240,1077,247,1055,253,###
1060,316,1099,315,1100,332,1061,333,###
1067,370,1100,368,1099,378,1066,380,###
13,463,45,463,31,522,0,522,###
1230,406,1272,414,1269,466,1227,458,###
578,40,890,50,891,116,579,106,LEVI'S
865,7,902,10,903,47,866,45,###
1011,76,1041,75,1042,93,1012,94,###
