563,404,602,417,599,443,561,429,###
296,70,324,67,325,85,296,89,###
708,235,804,235,805,264,709,264,Ham & Cheese
837,279,868,281,869,313,838,310,Egg
871,276,917,284,915,319,870,312,Mayo
891,184,987,178,987,219,891,224,$2.50
723,297,770,296,772,323,725,324,Tuna
714,177,874,173,876,225,716,229,Sandwiches
795,332,898,330,899,380,796,382,Toast
900,367,913,365,918,387,905,390,###
907,351,974,345,981,387,914,393,1.60
701,407,767,394,776,437,710,450,Eggs
709,443,779,461,776,490,706,473,###
797,467,822,469,823,490,797,488,1.50
853,407,887,418,884,446,850,435,Kaya
890,408,939,415,940,444,891,437,butter
850,440,893,447,892,471,849,463,Butter
896,445,941,457,934,486,889,474,Suga
846,468,898,479,898,507,846,496,Peamt
897,477,945,490,944,524,897,510,honey
592,214,617,204,621,217,597,227,###
458,182,527,169,532,193,463,206,DRINKS
571,221,591,215,595,229,575,235,###
569,241,603,227,607,242,572,256,ICED
560,274,588,274,588,288,560,288,###
560,288,601,292,601,308,559,305,###
606,222,645,205,645,225,607,241,TEAS!!
564,255,588,258,587,273,563,270,###
558,305,587,306,586,322,557,321,###
616,269,639,270,638,287,615,286,2.50
613,312,634,312,633,326,612,325,###
589,461,603,461,601,491,587,491,###
600,465,614,466,613,479,599,479,###
286,138,319,137,317,156,284,156,3.50
439,394,460,399,460,416,439,411,###
462,398,483,402,481,420,459,415,###
437,413,455,416,454,430,436,427,###
455,415,472,419,471,435,454,431,###
473,418,491,422,489,439,471,435,###
437,428,454,433,453,449,436,445,###
462,435,477,437,473,453,458,451,###
474,436,493,440,491,457,472,453,###
219,138,261,139,261,158,218,157,###
208,207,255,206,256,227,209,229,###
469,209,497,211,493,227,466,225,###
463,227,482,230,481,242,462,239,###
460,239,491,242,489,258,459,255,###
461,265,485,266,485,282,461,281,###
457,281,471,282,471,296,457,295,###
453,295,482,300,482,317,453,312,###
453,322,483,327,483,345,453,340,###
446,345,467,348,466,361,444,358,###
446,362,492,368,489,386,443,379,###
510,212,529,214,529,226,509,224,###
510,227,530,230,528,245,508,242,###
507,243,525,247,526,260,507,256,###
503,270,522,272,520,285,501,283,###
502,287,519,288,517,301,499,300,###
499,303,519,304,517,317,496,315,###
497,330,514,332,512,345,496,342,###
518,331,535,333,533,349,516,346,###
494,350,512,353,509,368,492,365,###
513,354,534,356,533,370,513,368,###
510,374,533,376,530,392,507,390,###
495,375,506,376,505,382,494,382,###
502,421,519,421,520,436,502,437,###
