743,185,828,187,828,206,743,204,YOURSELF
709,58,821,52,822,66,710,73,###
560,359,721,347,726,402,564,414,SALE
571,414,585,416,581,436,566,434,###
583,416,598,417,595,436,580,435,###
616,340,698,330,699,349,617,359,Christmas
596,414,691,432,679,567,585,549,###
682,506,714,512,708,577,676,571,###
689,186,711,185,711,201,689,202,###
573,346,618,342,618,363,573,366,Merry
716,186,737,186,738,202,716,202,###
704,72,828,65,828,82,705,89,###
729,86,794,82,796,96,730,100,###
730,388,773,394,771,412,728,406,ALL
1014,523,1071,523,1072,543,1015,543,###
1168,521,1279,523,1279,550,1168,547,###
1186,477,1279,478,1279,500,1186,498,###
1012,481,1070,481,1070,497,1012,497,###
890,517,944,520,944,537,890,535,###
912,482,950,482,950,497,912,497,###
976,522,991,522,991,540,976,540,###
