226,436,258,418,267,463,235,481,###
1,218,94,201,123,278,4,319,###
190,286,222,277,226,296,194,305,10%
223,279,248,272,251,287,226,294,OFF
209,247,390,203,398,228,217,273,###
546,382,564,368,574,471,556,484,OBAR
547,164,642,144,646,163,552,184,###
533,265,554,260,564,369,546,377,AMIN
222,423,282,399,286,408,226,432,###
215,406,277,385,282,400,219,421,###
544,242,557,240,556,267,543,270,###
530,387,543,384,553,494,539,497,###
779,667,812,676,809,688,776,679,###
655,210,668,206,671,218,658,222,###
366,437,401,430,404,448,370,456,###
195,305,255,286,258,298,198,317,###
0,625,103,565,127,634,6,694,$10
260,586,316,549,324,580,268,617,###
13,694,131,627,140,680,66,719,###
