642,92,653,91,653,105,642,106,###
622,109,647,109,647,122,622,122,Tois
916,135,970,139,967,177,912,173,Care
1050,139,1093,138,1093,160,1050,161,Bright
1093,137,1131,137,1131,160,1093,160,Smile
844,141,917,141,914,175,841,175,Feminine
522,101,551,101,551,115,522,115,Mum
552,100,563,100,563,114,552,114,###
564,101,591,101,591,114,564,113,###
949,46,1087,44,1084,78,946,80,Pharmacy
615,92,641,92,642,106,615,106,Mum
678,99,707,99,707,113,678,113,Mum
706,99,716,99,716,112,706,112,###
715,99,742,98,742,112,715,112,Tois
775,98,802,98,802,112,775,112,###
801,97,812,97,812,112,801,111,###
812,96,838,95,838,111,812,112,Tols
370,69,397,69,397,87,371,87,###
699,153,724,153,723,171,698,172,###
725,152,742,151,740,172,723,173,###
51,495,134,464,136,495,53,526,sale!
