458,97,491,88,492,112,460,120,###
489,90,514,84,516,110,491,116,AIR
516,82,558,74,559,101,517,110,ZOOM
558,73,658,51,659,80,559,102,STRUCTURE
660,50,684,44,688,72,664,78,###
447,36,560,2,572,61,455,91,NEVER
778,95,885,82,887,115,781,128,###
806,42,882,31,888,70,813,81,###
0,83,63,37,72,76,1,118,###
0,247,37,234,47,297,1,306,###
241,72,286,60,297,146,250,157,###
444,0,563,0,563,2,448,33,###
573,0,699,0,706,31,582,61,BEEN
714,1,809,1,810,9,718,23,###
764,33,833,19,837,43,768,57,###
888,40,951,30,954,56,892,66,###
673,191,718,186,719,222,673,223,###
691,345,754,348,752,371,690,365,###
886,369,931,373,931,385,886,382,###
991,422,1101,435,1101,455,991,439,###
1210,410,1271,421,1270,430,1209,422,###
1214,466,1260,473,1259,482,1214,477,###
236,353,274,357,276,391,239,384,###
