1228,84,1267,74,1268,83,1230,93,###
1186,333,1236,321,1242,342,1192,354,###
478,223,553,215,562,254,487,261,Year
508,271,542,269,547,306,513,309,###
471,310,581,294,587,348,477,364,New
453,174,563,169,570,221,460,226,New
467,364,607,343,607,379,467,400,Beginning
492,140,525,143,527,180,495,178,###
483,434,521,426,527,463,490,470,###
518,421,600,406,608,446,527,461,Inspired
481,490,518,483,525,519,487,526,###
515,481,613,458,623,495,525,519,Motivated
962,308,1020,301,1022,336,965,343,LEGO
1055,289,1111,283,1115,314,1058,320,###
732,510,761,503,765,520,736,528,JOO
768,500,800,488,805,500,773,513,###
780,509,800,504,803,515,783,520,###
35,698,80,688,83,709,38,719,###
1212,58,1263,45,1270,61,1218,74,###
1218,71,1270,60,1272,73,1221,84,###
157,247,223,240,226,260,160,267,###
239,256,325,251,324,260,238,265,###
232,237,290,237,294,251,236,251,###
31,421,84,416,84,426,31,431,###
137,407,177,402,176,411,136,415,###
213,395,256,390,256,397,213,402,###
362,373,394,368,392,376,360,381,###
277,388,290,386,290,396,277,398,###
965,191,1045,179,1052,193,973,205,###
706,252,753,241,755,255,708,265,###
898,216,945,204,944,214,897,227,###
1224,71,1259,63,1267,81,1232,89,###
598,280,624,274,625,283,599,289,###
438,63,501,60,504,115,441,118,###
287,503,305,500,306,508,288,511,###
138,492,165,485,165,496,138,503,###
97,508,121,502,126,513,99,518,###
282,511,308,505,309,515,283,521,###
1024,1,1155,1,1162,34,1031,28,###
