386,303,421,301,423,316,388,318,###
391,322,421,318,423,338,393,342,###
482,568,504,575,502,600,480,593,###
511,576,550,586,541,608,502,598,for
564,536,601,547,597,570,561,558,Nut
484,518,564,534,563,557,483,542,Assorted
347,534,382,536,382,548,347,546,###
550,584,598,598,594,627,545,613,$10
346,546,390,548,390,563,346,561,###
347,562,366,564,366,585,347,583,###
366,567,392,568,393,584,367,583,###
361,588,395,585,396,607,362,610,###
335,674,381,662,381,674,335,686,###
342,657,377,650,376,663,341,671,BEST
351,687,377,682,376,696,350,702,###
497,546,586,568,586,593,497,571,Chocolate
333,690,348,685,348,706,333,711,###
837,470,890,493,884,508,832,485,###
820,480,898,515,891,534,812,498,###
811,501,850,517,842,540,803,523,###
856,518,893,534,880,556,843,541,###
718,157,768,160,767,184,717,182,###
716,185,768,186,768,216,716,215,###
716,217,767,221,768,251,717,247,###
660,53,728,50,726,75,657,78,###
661,78,726,75,724,102,658,105,###
336,307,372,330,368,344,333,322,###
341,326,362,340,354,361,333,347,###
337,354,360,367,350,394,327,381,###
730,547,749,567,734,580,715,560,###
382,277,423,273,423,285,382,289,###
389,287,420,285,419,298,389,301,###
