130,215,209,197,215,226,135,244,GOLDEN
209,198,257,184,260,213,212,227,SUN
259,181,290,174,293,206,261,213,###
292,170,448,132,454,167,299,205,CALIFORNIA
649,96,711,77,713,95,650,114,Available
663,109,701,99,704,116,666,126,here!
853,49,941,29,947,59,859,78,SingTel
1029,25,1101,0,1111,29,1036,57,sold
1104,5,1122,0,1190,0,1114,30,###
30,249,121,225,124,242,33,266,###
52,260,104,247,104,260,52,273,###
1011,8,1055,0,1112,0,1014,35,###
513,528,625,520,631,565,520,572,###
1041,553,1131,548,1132,560,1042,566,###
1037,580,1164,573,1167,590,1040,597,###
1018,565,1070,560,1072,577,1019,582,###
1069,560,1118,558,1121,580,1072,582,###
1116,558,1157,555,1160,575,1119,578,###
528,117,575,109,580,140,533,147,###
585,119,619,89,629,105,595,135,###
756,263,793,256,797,274,759,281,LOVE
748,212,816,199,818,208,749,221,###
767,340,793,336,796,348,769,352,###
1215,143,1278,134,1279,150,1213,161,###
1166,492,1237,489,1240,515,1170,518,###
