505,159,585,153,589,175,509,181,Grand
474,177,619,170,621,193,476,200,Anniversary
664,147,740,140,743,162,667,169,Grand
637,167,777,157,779,180,639,190,Anniversary
476,201,626,190,628,239,478,250,SALE
636,191,784,178,788,225,640,238,SALE
1124,242,1177,223,1182,251,1129,270,SALE
1176,219,1245,197,1252,232,1183,254,SALE
1125,213,1157,200,1160,216,1128,229,Grand
1185,190,1221,176,1223,191,1187,205,Grand
1120,230,1172,208,1176,223,1124,245,###
1180,210,1238,184,1240,199,1182,225,###
1226,273,1275,267,1279,288,1230,294,SALE
1226,257,1272,252,1274,270,1228,275,###
945,320,986,317,993,340,952,343,###
