838,257,922,235,927,272,842,294,PHILIP
921,227,1015,206,1016,247,922,268,STEIN
850,291,890,282,888,296,848,305,###
887,282,961,262,962,280,888,300,###
960,263,1012,251,1013,267,961,280,###
549,393,602,403,598,425,545,415,###
333,297,387,297,383,313,330,313,###
347,313,381,313,378,318,343,318,###
199,364,235,370,229,394,193,388,GIVE
191,394,229,397,225,417,187,414,LOVE
10,15,80,19,71,50,1,46,Barret
669,436,682,436,680,447,668,446,###
419,389,464,392,462,409,417,406,MERCI
417,406,464,413,459,440,412,433,###
