302,437,385,468,378,490,295,458,###
273,473,423,525,426,548,276,496,###
356,581,518,660,512,698,350,620,NOVEMBER
918,380,1000,392,997,427,916,415,###
1024,395,1115,407,1113,444,1022,432,ttins
325,572,355,586,351,620,321,605,###
1196,247,1279,253,1278,311,1195,305,###
247,535,324,574,316,603,240,564,###
394,461,437,478,431,511,387,493,###
1202,554,1278,572,1278,626,1202,608,###
314,529,372,553,367,571,309,547,###
300,505,350,527,351,540,301,517,###
960,238,1086,243,1087,256,961,251,###
893,586,1123,649,1113,698,883,635,###
930,541,1092,582,1090,611,928,569,###
285,317,515,394,494,491,265,414,###
1216,670,1274,691,1278,711,1220,690,###
373,558,383,563,381,575,371,569,###
387,564,409,574,407,586,385,576,One
413,568,450,586,448,604,410,586,###
354,525,388,541,387,558,353,541,###
