143,25,195,40,196,65,144,51,02-59
70,425,170,387,173,435,63,478,Available
224,207,242,205,254,283,236,285,Foot
255,291,291,502,270,504,234,293,###
222,204,260,418,233,423,195,209,###
2,390,35,381,41,407,8,416,###
0,471,57,447,61,478,3,502,vices
105,0,136,4,139,39,30,2,###
319,206,385,209,405,340,341,361,###
285,143,312,149,328,269,308,272,###
287,452,404,392,406,408,292,470,###
286,481,415,408,417,425,296,506,###
331,492,385,457,387,474,335,506,###
304,569,349,547,361,582,319,610,###
344,532,393,511,400,542,367,563,###
389,499,429,476,439,510,405,532,###
313,156,378,162,389,207,328,201,###
61,342,105,334,107,373,76,386,###
117,329,155,321,159,356,131,369,###
175,319,201,318,210,354,175,357,###
496,81,585,123,585,157,493,131,###
293,540,423,447,430,468,305,561,###
