479,194,508,194,511,216,482,216,###
371,196,418,196,417,220,370,221,The
358,29,375,31,376,56,358,54,###
376,33,456,34,456,57,376,56,Carpark
471,35,497,36,498,56,472,55,###
296,30,357,29,358,56,298,58,Ramp
222,58,325,60,326,87,223,85,Exchange
253,28,292,30,292,57,253,55,The
327,59,349,59,346,84,324,85,###
344,59,363,59,365,84,346,84,###
363,58,381,58,380,83,363,83,###
383,57,458,59,456,86,381,84,Indulge
473,59,503,59,503,84,473,83,###
235,84,276,85,276,113,234,112,The
283,87,365,86,366,112,283,113,Runway
365,87,381,86,381,109,366,110,###
379,86,456,86,461,114,385,114,Indulge
479,85,504,84,501,110,476,111,###
234,115,280,114,278,137,232,138,The
280,114,366,116,366,140,280,139,Runway
361,114,382,112,383,136,363,137,###
382,114,459,114,460,138,383,138,Indulge
477,114,503,112,502,136,476,138,###
307,144,409,140,406,166,304,169,Discovery
408,140,463,137,462,161,408,164,Walk
480,140,502,140,503,165,481,165,###
286,171,358,170,358,193,286,194,B-One
354,171,374,171,375,194,355,194,###
376,168,416,166,413,193,373,194,The
419,166,461,165,461,192,419,194,Med
475,168,506,169,508,190,476,189,###
417,195,467,194,466,221,416,223,Med
736,19,766,18,767,38,737,38,L12
738,41,766,41,766,62,738,61,L11
739,65,771,65,772,84,741,83,L10
743,91,764,90,764,109,742,109,###
746,112,765,112,766,132,747,133,###
747,138,766,136,765,155,746,157,###
747,169,795,167,795,185,748,187,Access
796,167,814,166,813,184,794,185,###
814,164,832,164,832,183,814,183,all
832,166,874,165,876,182,833,182,floors.
750,189,797,188,796,205,748,206,please
797,186,848,183,847,201,796,204,transfer
849,186,863,184,864,201,850,203,###
865,184,898,182,898,200,865,201,Level
900,184,912,183,912,197,901,198,###
771,19,810,19,810,39,771,39,Roof
811,20,864,19,864,39,812,40,Garden
775,42,811,42,810,62,774,62,Roof
812,42,866,43,867,62,812,61,Garden
776,91,840,91,842,108,778,108,Carpark
780,114,850,112,852,130,781,132,Verandah
853,111,861,112,861,129,853,128,###
864,112,918,112,919,131,866,130,Carpark
781,136,853,135,854,154,782,156,Verandah
856,135,863,135,865,153,858,154,###
864,135,921,136,922,155,865,154,Carpark
251,4,292,6,292,26,252,24,The
299,5,356,5,356,26,299,26,Ramp
361,6,373,6,373,26,361,26,###
375,5,450,6,452,30,377,29,Carpark
