333,84,536,91,536,125,333,118,McDonald's
585,80,621,83,621,104,585,101,Uno
623,81,657,85,657,107,623,103,###
576,106,628,107,634,124,582,123,###
591,288,641,286,643,312,593,314,###
610,345,667,338,668,364,611,371,###
598,411,667,396,673,428,604,443,Public
697,85,741,83,745,181,702,184,###
699,184,744,181,746,201,701,204,###
1079,105,1097,105,1099,165,1081,168,###
1079,167,1098,163,1100,180,1081,184,###
21,185,48,184,49,190,21,191,###
143,183,166,181,166,194,143,196,###
167,183,189,182,190,193,169,195,###
191,183,215,181,215,193,191,194,###
596,322,653,311,653,321,595,332,###
633,334,669,328,669,336,633,341,###
599,379,636,372,636,382,600,389,###
621,393,669,382,669,394,621,405,###
