340,104,378,105,378,131,340,130,YEO
1061,116,1248,119,1252,150,1065,148,TRADING
236,81,333,85,332,120,235,116,Laundry
800,115,917,116,921,148,803,146,CHOR
931,115,1050,116,1047,148,928,146,HONG
101,83,145,83,145,119,101,119,The
143,83,238,84,237,118,142,116,Doctors
801,148,1251,153,1251,169,801,164,###
375,104,411,104,413,129,377,129,###
412,104,467,105,467,130,412,129,HENG
468,104,573,108,572,134,467,130,FURNITURE
571,106,606,108,605,133,570,131,###
98,119,331,123,332,145,100,141,###
12,83,77,85,81,126,16,124,###
